generation,best_time,experiment,technique,rep
0,0.07086992263793945,gccflags,PureRandom,3
0,0.07015705108642578,gccflags,PureRandom,3
1,0.07012939453125,gccflags,PureRandom,3
2,0.06807875633239746,gccflags,PureRandom,3
