generation,best_time,experiment,technique,rep
0,0.11255764961242676,mmm,DifferentialEvolution,2
0,0.029795169830322266,mmm,DifferentialEvolution,2
0,0.029015541076660156,mmm,DifferentialEvolution,2
3,0.028709888458251953,mmm,DifferentialEvolution,2
